provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
LOMA LINDA PHARMACY,25620 BARTON RD,,Loma Linda,San Bernardino,CA,92354,0069-1085-30,Paxlovid,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,40,,,POINT (-117.245444 34.048449),1265033856.0
LOMA LINDA UNIVERSITY CHILDRENS HO,11223 Campus Street,Dock B,Loma Linda,San Bernardino,CA,92354,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,40,40.0,2022-02-17T00:00:00.000,POINT (-117.26568 34.049577),1366866345.0
LOMA LINDA UNIVERSITY MEDICAL CENTE,11223 Campus Street,Dock B,Loma Linda,San Bernardino,CA,92354,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,40,40.0,2022-02-17T00:00:00.000,POINT (-117.26568 34.049577),1912914821.0
ABC PHARMACY - MONTCLAIR,"5050 San Bernardino St, Ste 110",,Montclair,San Bernardino,CA,91763,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,20,20.0,2022-02-16T00:00:00.000,POINT (-117.694504 34.07767),1912415118.0
MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,,Montclair,San Bernardino,CA,91763,0069-1085-30,Paxlovid,2022-01-02T00:00:00.000,2022-01-06T00:00:00.000,20,20.0,2022-01-12T00:00:00.000,POINT (-117.69597 34.077662),
CVS Store #09727,2456 S GROVE AVE,CVS Pharmacy,Ontario,San Bernardino,CA,91761,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,80,42.0,2022-02-18T00:00:00.000,POINT (-117.628427 34.028921),1225070428.0
Kaiser Permanente Pharmacy 657,2295 S Vineyard Ave,Bldg D FL1,Ontario,San Bernardino,CA,91761,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,40,46.0,2022-02-18T00:00:00.000,POINT (-117.61096 34.032551),1386933885.0
Walgreens Store #06147,2950 S ARCHIBALD AVE,,Ontario,San Bernardino,CA,91761,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,40.0,2022-02-18T00:00:00.000,POINT (-117.593202 34.019652),1043225337.0
Walgreens Store #10202,2245 S EUCLID AVE,,Ontario,San Bernardino,CA,91762,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.650697 34.033176),1649400953.0
DEPARTMENT OF STATE HOSPITALS - PAT,3102 E. HIGHLAND AVE.,,Patton,San Bernardino,CA,92369,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,20,0.0,2022-02-11T00:00:00.000,POINT (-117.219827 34.135867),
Rite Aid 05700,4120 PHELAN RD,,Phelan,San Bernardino,CA,92371,0069-1085-30,Paxlovid,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,60,53.0,2022-02-18T00:00:00.000,POINT (-117.571897 34.426313),
CVS Store #09724,7911 HAVEN AVE.,CVS Pharmacy,Rancho Cucamonga,San Bernardino,CA,91730,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,100,38.0,2022-02-18T00:00:00.000,POINT (-117.575768 34.110051),1205877115.0
KINDRED HOSPITAL RANCHO,10841 WHITE OAK AVE,,Rancho Cucamonga,San Bernardino,CA,91730,0069-1085-30,Paxlovid,2022-01-10T00:00:00.000,2022-01-13T00:00:00.000,20,20.0,2022-01-28T00:00:00.000,POINT (-117.56643 34.104709),
Walgreens Store #05478,6701 CARNELIAN ST,,Rancho Cucamonga,San Bernardino,CA,91701,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.616208 34.132195),1548275829.0
REDLANDS COMMUNITY HOSPITAL,350 Terracina Blvd.,,Redlands,San Bernardino,CA,92373,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,40,18.0,2022-02-14T00:00:00.000,POINT (-117.206414 34.038404),
Walgreens Store #05506,118 E BASE LINE RD,,Rialto,San Bernardino,CA,92376,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.370043 34.121361),1376558601.0
Walgreens Store #09105,1280 W FOOTHILL BLVD,,Rialto,San Bernardino,CA,92376,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,0.0,2022-02-18T00:00:00.000,POINT (-117.395868 34.106808),1184651788.0
COMMUNITY HOSPITAL OF SAN BERNARDIN,1805 MEDICAL CENTER DR,,San Bernardino,San Bernardino,CA,92411,0069-1085-30,Paxlovid,2022-02-01T00:00:00.000,2022-02-02T00:00:00.000,40,28.0,2022-02-17T00:00:00.000,POINT (-117.322557 34.131375),
CVS Store #09341,1540 E HIGHLAND AVE,CVS Pharmacy,San Bernardino,San Bernardino,CA,92404,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,80,43.0,2022-02-18T00:00:00.000,POINT (-117.25355 34.135855),1295778033.0
CVS Store #09664,1564 W. BASE LINE ST.,CVS Pharmacy,San Bernardino,San Bernardino,CA,92411,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,40,37.0,2022-02-18T00:00:00.000,POINT (-117.320291 34.12133),1861436222.0
CVS Store #09794,5200 N UNIVERSITY PARKWAY,CVS Pharmacy,San Bernardino,San Bernardino,CA,92407,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,40,15.0,2022-02-18T00:00:00.000,POINT (-117.330926 34.17637),1841235736.0
DELTA DRUGS,1666 N MEDICAL CENTER DR #1,,San Bernardino,San Bernardino,CA,92411,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-16T00:00:00.000,20,20.0,2022-02-16T00:00:00.000,POINT (-117.322558 34.129802),1386041002.0
SAN BERNARDINO COUNTY DPH,247 S Boyd St,,San Bernardino,San Bernardino,CA,92408,0069-1085-30,Paxlovid,2022-01-18T00:00:00.000,2022-01-21T00:00:00.000,60,0.0,2022-02-07T00:00:00.000,POINT (-117.286278 34.097627),
ST. BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,,San Bernardino,San Bernardino,CA,92404,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,40,20.0,2022-02-11T00:00:00.000,POINT (-117.27876 34.134331),
Walgreens Store #05528,4041 N SIERRA WAY,,San Bernardino,San Bernardino,CA,92407,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,40.0,2022-02-18T00:00:00.000,POINT (-117.28501 34.165429),1538174818.0
Walgreens Store #06685,1634 E HIGHLAND AVE,,San Bernardino,San Bernardino,CA,92404,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.251938 34.135853),1235144569.0
NH Twentynine Palms CA,1343 STURGIS RD,Supply Warehouse,Twentynine Palms,San Bernardino,CA,92278,0069-1085-30,Paxlovid,2022-01-12T00:00:00.000,2022-01-14T00:00:00.000,20,,,POINT (-116.053529 34.230387),
Rite Aid 05685,72253 TWENTYNINE PALMS HIGHWAY,,Twentynine Palms,San Bernardino,CA,92277-2417,0069-1085-30,Paxlovid,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,40,35.0,2022-02-18T00:00:00.000,POINT (-116.086844 34.135445),
SAN ANTONIO REGIONAL HOSPITAL,999 San Bernardino Rd.,,Upland,San Bernardino,CA,91786,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,60,34.0,2022-02-17T00:00:00.000,POINT (-117.637034 34.101004),1780681189.0
Choice Medical Group,13010 Hesperia Rd. Suite 501,Suite 501,Victorville,San Bernardino,CA,92392,0069-1085-30,Paxlovid,2022-01-21T00:00:00.000,2022-01-27T00:00:00.000,20,18.0,2022-02-04T00:00:00.000,POINT (-117.290963 34.48847),
DESERT VALLEY HOSPITAL,16850 Bear Valley Rd.,,Victorville,San Bernardino,CA,92395,0069-1085-30,Paxlovid,2022-01-05T00:00:00.000,2022-01-10T00:00:00.000,20,,,POINT (-117.297324 34.470905),
Rite Aid 05705,14629 7TH STREET,,Victorville,San Bernardino,CA,92395-4019,0069-1085-30,Paxlovid,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,40,35.0,2022-02-18T00:00:00.000,POINT (-117.312606 34.516833),
Rite Aid 06473,"14515 MOJAVE DRIVE, STE B",,Victorville,San Bernardino,CA,92394-6720,0069-1085-30,Paxlovid,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,40,34.0,2022-02-18T00:00:00.000,POINT (-117.346543 34.528427),
Walgreens Store #12862,12184 PALMDALE RD,,Victorville,San Bernardino,CA,92392,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.398838 34.506666),1023431202.0
CVS Store #09649,33499 YUCAIPA BLVD,CVS Pharmacy,Yucaipa,San Bernardino,CA,92399,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,60,12.0,2022-02-18T00:00:00.000,POINT (-117.073673 34.03386),1396786208.0
MORONGO BASIN COMMUNITY HEALTH CTR,58375 29 PALMS HWY,,Yucca Valley,San Bernardino,CA,92284,0069-1085-30,Paxlovid,2021-12-24T00:00:00.000,2021-12-29T00:00:00.000,20,14.0,2022-02-17T00:00:00.000,POINT (-116.390462 34.131421),1841612082.0
Walgreens Store #06399,58133 29 PALMS HWY,,Yucca Valley,San Bernardino,CA,92284,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-116.395629 34.12847),1992710289.0
CVS Store #09113,645 E. PALOMAR ST.,CVS Pharmacy,Chula Vista,San Diego,CA,91911,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.025673 32.614377),1477594380.0
CVS Store #09140,555 BROADWAY STE 1054,CVS Pharmacy,Chula Vista,San Diego,CA,91910,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,100,28.0,2022-02-18T00:00:00.000,POINT (-117.089301 32.630723),1104861095.0
CVS Store #09196,1376 3RD AVE,CVS Pharmacy,Chula Vista,San Diego,CA,91911,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,300,216.0,2022-02-18T00:00:00.000,POINT (-117.065388 32.604185),1861438921.0
Walgreens Store #02623,1111 3RD AVE,,Chula Vista,San Diego,CA,91911,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.068955 32.613288),1144235151.0
Walgreens Store #06255,621 I ST,,Chula Vista,San Diego,CA,91910,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.088632 32.627358),1467467746.0
CVS Store #09114,1299 BROADWAY,CVS Pharmacy,El Cajon,San Diego,CA,92021,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-116.936571 32.807631),1659315901.0
CVS Store #09818,572 FLETCHER PKWY,CVS Pharmacy,El Cajon,San Diego,CA,92020,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,220,58.0,2022-02-18T00:00:00.000,POINT (-116.969022 32.807782),1538103361.0
CVS Store #16102,250 BROADWAY,CVS Pharmacy,El Cajon,San Diego,CA,92021,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-116.959416 32.807759),1184646879.0
Walgreens Store #05844,215 N 2ND ST,,El Cajon,San Diego,CA,92021,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,40.0,2022-02-18T00:00:00.000,POINT (-116.935633 32.796803),1376558650.0
CVS Store #09103,318 W EL NORTE PARKWAY,CVS Pharmacy,Escondido,San Diego,CA,92026,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.094991 33.141912),1427093327.0
CVS Store #09104,2427 E. VALLEY PKWY,CVS Pharmacy,Escondido,San Diego,CA,92027,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,2022-02-14T00:00:00.000,160,24.0,2022-02-18T00:00:00.000,POINT (-117.042359 33.141796),1619912417.0
NEIGHBORHOOD HEALTHCARE ESCONDIDO,460 NORTH ELM STREET,,Escondido,San Diego,CA,92025,0069-1085-30,Paxlovid,2022-01-18T00:00:00.000,2022-01-28T00:00:00.000,300,262.0,2022-02-17T00:00:00.000,POINT (-117.072915 33.128482),
Walgreens Store #05455,111 W WASHINGTON AVE,,Escondido,San Diego,CA,92025,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.084698 33.126707),1841205127.0
Walgreens Store #10142,460 W FELICITA AVE,,Escondido,San Diego,CA,92025,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.075234 33.103654),1588751945.0
CVS Store #09110,1101 S. MISSION RD.,CVS Pharmacy,Fallbrook,San Diego,CA,92028,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.253406 33.372589),1154362028.0
Rite Aid 05631,1331 SOUTH MISSION ROAD,,Fallbrook,San Diego,CA,92028-4007,0069-1085-30,Paxlovid,2022-02-14T00:00:00.000,2022-02-15T00:00:00.000,180,84.0,2022-02-18T00:00:00.000,POINT (-117.25092 33.369028),
CVS Store #09120,800 PALM AVE.,CVS Pharmacy,Imperial Beach,San Diego,CA,91932,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,2022-02-01T00:00:00.000,80,21.0,2022-02-18T00:00:00.000,POINT (-117.115554 32.584064),1013951375.0
VONS PHARMACY,8011 UNIVERSITY AVE,,La Mesa,San Diego,CA,91942,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-15T00:00:00.000,20,20.0,2022-02-17T00:00:00.000,POINT (-117.025308 32.76566),1174569784.0
Rite Aid 05618,7224 BROADWAY,,Lemon Grove,San Diego,CA,91945-2537,0069-1085-30,Paxlovid,2022-02-14T00:00:00.000,2022-02-15T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.042291 32.742611),
Walgreens Store #12915,7195 BROADWAY,,Lemon Grove,San Diego,CA,91945,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.043224 32.742493),1487900429.0
CVS Store #09138,1201 E. PLAZA BLVD,CVS Pharmacy,National City,San Diego,CA,91950,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,240,68.0,2022-02-18T00:00:00.000,POINT (-117.093515 32.677144),1083659981.0
San Ysidro Hlth Paradise Hills,2400 E. 8th St,,National City,San Diego,CA,91950,0069-1085-30,Paxlovid,2022-02-01T00:00:00.000,2022-02-08T00:00:00.000,300,,,POINT (-117.082059 32.68283),1467536326.0
Walgreens Store #07869,885 EUCLID AVE,,National City,San Diego,CA,91950,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,0.0,2022-02-18T00:00:00.000,POINT (-117.081102 32.681279),1619982626.0
CVS Store #08866,1706 OCEANSIDE BLVD,CVS Pharmacy,Oceanside,San Diego,CA,92054,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,100,36.0,2022-02-18T00:00:00.000,POINT (-117.359671 33.191873),1104860469.0
CVS Store #09532,4615 FRAZEE ROAD,CVS Pharmacy,Oceanside,San Diego,CA,92057,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.297922 33.238393),1114968021.0
CVS Store #09585,3925 N. RIVER RD.,CVS Pharmacy,Oceanside,San Diego,CA,92058,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.323295 33.245267),1467498527.0
CVS Store #17725,443 COLLEGE BLVD.,CVS Pharmacy,Oceanside,San Diego,CA,92057,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.29129 33.246908),1568989093.0
NH Camp Pendleton CA,Attention: Pharmacy/Prev Med,200 Mercy Circle,Oceanside,San Diego,CA,92055,0069-1085-30,Paxlovid,2022-01-06T00:00:00.000,2022-01-11T00:00:00.000,20,,,,
CVS Store #09194,1810 MAIN ST.,CVS Pharmacy,Ramona,San Diego,CA,92065,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-116.880953 33.034918),1659312577.0
CVS Store #06332,645 MARKET ST,CVS Pharmacy,San Diego,San Diego,CA,92101,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.158598 32.711438),1396944161.0
CVS Store #09109,6265 EL CAJON BLVD,CVS Pharmacy,San Diego,San Diego,CA,92115,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.063956 32.763193),1144261058.0
CVS Store #09115,645 SATURN BLVD,CVS Pharmacy,San Diego,San Diego,CA,92154,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,100,83.0,2022-02-18T00:00:00.000,POINT (-117.092669 32.584723),1558307611.0
CVS Store #09121,4404 EL CAJON BLVD,CVS Pharmacy,San Diego,San Diego,CA,92115,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,220,70.0,2022-02-18T00:00:00.000,POINT (-117.099907 32.75512),1639115793.0
CVS Store #09193,1380 43RD ST.,CVS Pharmacy,San Diego,San Diego,CA,92113,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,220,183.0,2022-02-18T00:00:00.000,POINT (-117.102492 32.692042),1497797690.0
CVS Store #09937,4445 MISSION BLVD,CVS Pharmacy,San Diego,San Diego,CA,92109,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,2022-02-14T00:00:00.000,120,20.0,2022-02-18T00:00:00.000,POINT (-117.25514 32.795397),1104869437.0
CVS Store #10508,4949 SANTA MONICA AVE.,CVS Pharmacy,San Diego,San Diego,CA,92107,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,60,52.0,2022-02-18T00:00:00.000,POINT (-117.249257 32.747042),1629473988.0
CVS Store #10819,1850 5TH AVENUE,CVS Pharmacy,San Diego,San Diego,CA,92101,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,160,34.0,2022-02-18T00:00:00.000,POINT (-117.160242 32.724886),1700380086.0
Logan Heights Family Health Center,1809 National Ave,,San Diego,San Diego,CA,92113,0069-1085-30,Paxlovid,2022-02-01T00:00:00.000,2022-02-08T00:00:00.000,400,195.0,2022-02-14T00:00:00.000,POINT (-117.146485 32.701635),1467596619.0
NMC San Diego CA,34800 Bob Wilson Dr,Loading Dock 1,San Diego,San Diego,CA,92134,0069-1085-30,Paxlovid,2022-01-06T00:00:00.000,2022-01-11T00:00:00.000,20,,,POINT (-117.143035 32.726723),
"V22 664 San Diego, CA",3350 LA JOLLA VILLAGE DR,Pharmacy Service - 119,San Diego,San Diego,CA,92161,0069-1085-30,Paxlovid,2022-02-02T00:00:00.000,2022-02-07T00:00:00.000,40,,,,
Walgreens Store #13161,4029 43RD ST,STE 700,San Diego,San Diego,CA,92105,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.102011 32.750006),1316227572.0
Walgreens Store #13834,602 EUCLID AVE,,San Diego,San Diego,CA,92114,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.085122 32.711889),1376933820.0
Walgreens Store #09817,9305 MISSION GORGE RD,,Santee,San Diego,CA,92071,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,20,40.0,2022-02-18T00:00:00.000,POINT (-116.995562 32.838605),1124262316.0
Rite Aid 05620,661 SWEETWATER ROAD,,Spring Valley,San Diego,CA,91977-2358,0069-1085-30,Paxlovid,2022-02-03T00:00:00.000,2022-02-08T00:00:00.000,20,19.0,2022-02-18T00:00:00.000,POINT (-117.011308 32.708184),
Rite Aid 06750,28535 COLE GRADE ROAD,,Valley Center,San Diego,CA,92082-6574,0069-1085-30,Paxlovid,2022-02-14T00:00:00.000,2022-02-16T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-117.024179 33.230877),
VCC VALE TERRACE,1000 vale terrace drive,,Visa,San Diego,CA,92084,0069-1085-30,Paxlovid,2022-02-02T00:00:00.000,2022-02-08T00:00:00.000,320,304.0,2022-02-17T00:00:00.000,POINT (-117.228681 33.209004),
CVS Store #08857,1441 N SANTA FE,CVS Pharmacy,Vista,San Diego,CA,92084,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,140,41.0,2022-02-18T00:00:00.000,POINT (-117.244814 33.219782),1043254402.0
CVS Store #09574,883 S. SANTA FE AVENUE,CVS Pharmacy,Vista,San Diego,CA,92083,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,2022-02-01T00:00:00.000,80,1.0,2022-02-18T00:00:00.000,POINT (-117.234726 33.194061),1194760090.0
CVS Store #16425,1751 UNIVERSITY DR,CVS Pharmacy,Vista,San Diego,CA,92083,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-117.214801 33.170412),1134336928.0
CALIFORNIA PACIFIC MEDICAL CENTER,1101 VAN NESS AVE INPATIENT,PHARMACY,San Francisco,San Francisco,CA,94109,0069-1085-30,Paxlovid,2021-12-24T00:00:00.000,2021-12-28T00:00:00.000,20,0.0,2022-01-13T00:00:00.000,POINT (-122.421584 37.786347),
CHINESE HOSPITAL,845 JACKSON ST,,San Francisco,San Francisco,CA,94133,0069-1085-30,Paxlovid,2022-02-01T00:00:00.000,2022-02-03T00:00:00.000,40,27.0,2022-02-14T00:00:00.000,POINT (-122.40925 37.795695),
KP SF Medical Center,2238 Geary Blvd,1st Floor Pharmacy,San Francisco,San Francisco,CA,94115,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,140,124.0,2022-02-17T00:00:00.000,POINT (-122.440565 37.783238),
NORTH EAST MEDICAL SERVICES,1019 Clement Street,Attn: Pharmacy,San Francisco,San Francisco,CA,94118,0069-1085-30,Paxlovid,2022-01-11T00:00:00.000,2022-01-14T00:00:00.000,200,177.0,2022-02-18T00:00:00.000,POINT (-122.470303 37.782667),
San Francisco Comm Clinic Consort,170 Capp St.,Suite C,San Francisco,San Francisco,CA,94110,0069-1085-30,Paxlovid,2022-02-03T00:00:00.000,2022-02-09T00:00:00.000,20,100.0,2022-02-14T00:00:00.000,POINT (-122.418572 37.763873),
UCSF MEDICAL CENTER,505 PARNASSUS AVE,ROOM M39C,San Francisco,San Francisco,CA,94143,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,200,92.0,2022-02-17T00:00:00.000,POINT (-122.45772 37.763535),
ZUCKERBERG SAN FRANCISCO GENERAL HO,1001 Poterero Avenue,"Building 5, Room GR1",San Francisco,San Francisco,CA,94110,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,160,114.0,2022-02-18T00:00:00.000,POINT (-122.406522 37.755332),
CVS Store #17412,16858 GOLDEN VALLEY PKWY,CVS Pharmacy,Lathrop,San Joaquin,CA,95330,0069-1085-30,Paxlovid,2022-02-17T00:00:00.000,,20,,,POINT (-121.300104 37.808478),1992966253.0
CVS Store #09261,100 W LODI AVE,CVS Pharmacy,Lodi,San Joaquin,CA,95240,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,20,15.0,2022-02-18T00:00:00.000,POINT (-121.274688 38.130248),1487698825.0
CVS Store #05403,1175 W. LATHROP RD.,CVS Pharmacy,Manteca,San Joaquin,CA,95336,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,20,11.0,2022-02-18T00:00:00.000,POINT (-121.23523 37.826476),1215167242.0
CVS Store #16856,280 SPRECKELS AVE,CVS Pharmacy,Manteca,San Joaquin,CA,95336,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-15T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-121.19799 37.79494),1710909411.0
Kaiser Found Hospital Manteca,1777 W Yosemite Ave,,Manteca,San Joaquin,CA,95337,0069-1085-30,Paxlovid,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,140,56.0,2022-02-17T00:00:00.000,POINT (-121.245686 37.797371),
CVS Store #09147,2605 WEST MARCH LANE,CVS Pharmacy,Stockton,San Joaquin,CA,95207,0069-1085-30,Paxlovid,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,20,2.0,2022-02-18T00:00:00.000,POINT (-121.340642 37.98488),1538102868.0
CVS Store #09830,6632 PACIFIC AVE.,CVS Pharmacy,Stockton,San Joaquin,CA,95207,0069-1085-30,Paxlovid,2022-02-10T00:00:00.000,2022-02-14T00:00:00.000,100,17.0,2022-02-18T00:00:00.000,POINT (-121.320153 38.010509),1609819432.0
Rite Aid 05998,6455 PACIFIC AVENUE,,Stockton,San Joaquin,CA,95207-3715,0069-1085-30,Paxlovid,2022-02-14T00:00:00.000,2022-02-15T00:00:00.000,100,38.0,2022-02-18T00:00:00.000,POINT (-121.319906 38.009073),
CVS Store #03908,1885 W 11TH ST,CVS Pharmacy,Tracy,San Joaquin,CA,95376,0069-1085-30,Paxlovid,2022-02-03T00:00:00.000,2022-02-08T00:00:00.000,20,16.0,2022-02-18T00:00:00.000,POINT (-121.452159 37.739424),1609898899.0
Rite Aid 06291,1970 W GRANT LINE RD,,Tracy,San Joaquin,CA,95376,0069-1085-30,Paxlovid,2022-02-14T00:00:00.000,2022-02-16T00:00:00.000,20,20.0,2022-02-18T00:00:00.000,POINT (-121.452499 37.754063),
Rite Aid 05827,7025 EL CAMINO REAL,,Atascadero,San Luis Obispo,CA,93422-0000,0069-1085-30,Paxlovid,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,20,11.0,2022-02-18T00:00:00.000,POINT (-120.66461 35.486026),
CAYUCOS PHARMACY,72 SOUTH OCEAN AVENUE,,Cayucos,San Luis Obispo,CA,93430,0069-1085-30,Paxlovid,2022-01-31T00:00:00.000,2022-02-07T00:00:00.000,20,,,POINT (-120.900458 35.446934),1598808271.0
CVS Store #09782,610 WEST TEFFT STREET,CVS Pharmacy,Nipomo,San Luis Obispo,CA,93444,0069-1085-30,Paxlovid,2021-12-27T00:00:00.000,2021-12-29T00:00:00.000,20,0.0,2022-02-18T00:00:00.000,POINT (-120.487219 35.035478),1750325023.0
